scheme,run,round,crypto_cost_round,train_cost_round,crypto_fraction
ML-DSA-44,1,27,0.005433227168394937,100.66157996770926,5.397226952464506e-05
ML-DSA-44,1,28,0.004845858551560707,102.92669947375543,4.707845914404768e-05
ML-DSA-44,1,29,0.005982144037260544,101.70139202196151,5.881721051510935e-05
ML-DSA-44,1,30,0.004884300054981491,101.04991719289683,4.833318143049494e-05
ML-DSA-44,2,1,0.009665772086008516,101.60967338690534,9.511744679706747e-05
ML-DSA-44,2,2,0.005304573802276537,100.14060938893817,5.296844965886593e-05
ML-DSA-44,2,3,0.0051181335002173315,101.77273667301051,5.0287299825167116e-05
ML-DSA-44,2,4,0.005718994187190259,100.46493981266394,5.69220333090946e-05
ML-DSA-44,2,5,0.004861287306993362,100.99664137512445,4.8130841411744344e-05
ML-DSA-44,2,6,0.0050491667352605225,102.31654850183986,4.9346050592515486e-05
ML-DSA-44,2,7,0.005435177357866366,100.32170509197749,5.417454682028457e-05
ML-DSA-44,2,8,0.004554006503894137,102.68505635531619,4.4347295581786654e-05
ML-DSA-44,2,9,0.005796922370790589,100.37090079067275,5.775167447092954e-05
ML-DSA-44,2,10,0.0051071138586840275,100.7334461286664,5.069671634442478e-05
ML-DSA-44,2,11,0.005040988791732934,103.03292870381847,4.8923603665440524e-05
ML-DSA-44,2,12,0.005826126784085437,100.95953021757305,5.770421652566232e-05
ML-DSA-44,2,13,0.0055638707708558326,103.25934989238158,5.387958569952502e-05
ML-DSA-44,2,14,0.005378164118154841,100.77322994894348,5.3366128177928195e-05
ML-DSA-44,2,15,0.005829375470056121,100.36316634342074,5.8079444038503555e-05
ML-DSA-44,2,16,0.00587834464386008,102.15750409034081,5.7538665065254425e-05
