run,round,reference_scheme,scheme,abs_diff
3,14,no_signature,SPHINCS+-SHA2-128s-simple,9.999999999998899e-05
3,15,no_signature,SPHINCS+-SHA2-128s-simple,0.000500000000000056
3,16,no_signature,SPHINCS+-SHA2-128s-simple,0.0042999999999999705
3,17,no_signature,SPHINCS+-SHA2-128s-simple,0.005600000000000049
3,18,no_signature,SPHINCS+-SHA2-128s-simple,0.0036000000000000476
3,19,no_signature,SPHINCS+-SHA2-128s-simple,0.00039999999999995595
3,20,no_signature,SPHINCS+-SHA2-128s-simple,0.0036000000000000476
3,21,no_signature,SPHINCS+-SHA2-128s-simple,0.0014999999999999458
3,22,no_signature,SPHINCS+-SHA2-128s-simple,0.0007000000000000339
3,23,no_signature,SPHINCS+-SHA2-128s-simple,0.0020999999999999908
3,24,no_signature,SPHINCS+-SHA2-128s-simple,0.0022999999999999687
3,25,no_signature,SPHINCS+-SHA2-128s-simple,0.00029999999999996696
3,26,no_signature,SPHINCS+-SHA2-128s-simple,0.007500000000000062
3,27,no_signature,SPHINCS+-SHA2-128s-simple,0.00039999999999995595
3,28,no_signature,SPHINCS+-SHA2-128s-simple,0.0006999999999999229
3,29,no_signature,SPHINCS+-SHA2-128s-simple,0.0025000000000000577
3,30,no_signature,SPHINCS+-SHA2-128s-simple,0.005700000000000038
4,0,no_signature,SPHINCS+-SHA2-128s-simple,0.0
4,1,no_signature,SPHINCS+-SHA2-128s-simple,0.0
4,2,no_signature,SPHINCS+-SHA2-128s-simple,0.014100000000000001
4,3,no_signature,SPHINCS+-SHA2-128s-simple,0.007300000000000029
4,4,no_signature,SPHINCS+-SHA2-128s-simple,0.0032999999999999696
4,5,no_signature,SPHINCS+-SHA2-128s-simple,0.0016000000000000458
4,6,no_signature,SPHINCS+-SHA2-128s-simple,0.005499999999999949
4,7,no_signature,SPHINCS+-SHA2-128s-simple,0.0027000000000000357
4,8,no_signature,SPHINCS+-SHA2-128s-simple,0.0027999999999999137
4,9,no_signature,SPHINCS+-SHA2-128s-simple,0.0026000000000000467
4,10,no_signature,SPHINCS+-SHA2-128s-simple,0.0011999999999999789
4,11,no_signature,SPHINCS+-SHA2-128s-simple,0.0039000000000000146
4,12,no_signature,SPHINCS+-SHA2-128s-simple,0.001100000000000101
4,13,no_signature,SPHINCS+-SHA2-128s-simple,0.006900000000000017
4,14,no_signature,SPHINCS+-SHA2-128s-simple,0.0042000000000000925
4,15,no_signature,SPHINCS+-SHA2-128s-simple,0.0017000000000000348
4,16,no_signature,SPHINCS+-SHA2-128s-simple,0.0033999999999999586
4,17,no_signature,SPHINCS+-SHA2-128s-simple,0.0030999999999999917
4,18,no_signature,SPHINCS+-SHA2-128s-simple,0.0005999999999999339
4,19,no_signature,SPHINCS+-SHA2-128s-simple,0.0020999999999999908
4,20,no_signature,SPHINCS+-SHA2-128s-simple,0.0030000000000000027
4,21,no_signature,SPHINCS+-SHA2-128s-simple,0.0016999999999999238
4,22,no_signature,SPHINCS+-SHA2-128s-simple,9.999999999998899e-05
4,23,no_signature,SPHINCS+-SHA2-128s-simple,0.00039999999999995595
4,24,no_signature,SPHINCS+-SHA2-128s-simple,0.00029999999999996696
4,25,no_signature,SPHINCS+-SHA2-128s-simple,0.0023000000000000798
4,26,no_signature,SPHINCS+-SHA2-128s-simple,0.006699999999999928
4,27,no_signature,SPHINCS+-SHA2-128s-simple,0.007299999999999973
4,28,no_signature,SPHINCS+-SHA2-128s-simple,0.009599999999999942
4,29,no_signature,SPHINCS+-SHA2-128s-simple,0.0030999999999999917
4,30,no_signature,SPHINCS+-SHA2-128s-simple,0.0041999999999999815
5,0,no_signature,SPHINCS+-SHA2-128s-simple,0.0
5,1,no_signature,SPHINCS+-SHA2-128s-simple,0.0
5,2,no_signature,SPHINCS+-SHA2-128s-simple,0.0040999999999999925
5,3,no_signature,SPHINCS+-SHA2-128s-simple,0.0020000000000000018
5,4,no_signature,SPHINCS+-SHA2-128s-simple,0.0007000000000000339
5,5,no_signature,SPHINCS+-SHA2-128s-simple,0.0044999999999999485
5,6,no_signature,SPHINCS+-SHA2-128s-simple,0.006199999999999983
5,7,no_signature,SPHINCS+-SHA2-128s-simple,0.012399999999999967
5,8,no_signature,SPHINCS+-SHA2-128s-simple,0.006000000000000005
5,9,no_signature,SPHINCS+-SHA2-128s-simple,0.009000000000000008
5,10,no_signature,SPHINCS+-SHA2-128s-simple,0.0031999999999999806
5,11,no_signature,SPHINCS+-SHA2-128s-simple,0.0040999999999999925
5,12,no_signature,SPHINCS+-SHA2-128s-simple,0.000500000000000056
5,13,no_signature,SPHINCS+-SHA2-128s-simple,0.0048000000000000265
5,14,no_signature,SPHINCS+-SHA2-128s-simple,0.0009000000000000119
5,15,no_signature,SPHINCS+-SHA2-128s-simple,0.005600000000000049
5,16,no_signature,SPHINCS+-SHA2-128s-simple,0.0025000000000000577
5,17,no_signature,SPHINCS+-SHA2-128s-simple,0.0036000000000000476
5,18,no_signature,SPHINCS+-SHA2-128s-simple,0.0025999999999999357
5,19,no_signature,SPHINCS+-SHA2-128s-simple,0.0046999999999999265
5,20,no_signature,SPHINCS+-SHA2-128s-simple,0.0021999999999999797
5,21,no_signature,SPHINCS+-SHA2-128s-simple,0.0011999999999999789
5,22,no_signature,SPHINCS+-SHA2-128s-simple,0.0030999999999999917
5,23,no_signature,SPHINCS+-SHA2-128s-simple,0.0029000000000000137
5,24,no_signature,SPHINCS+-SHA2-128s-simple,0.00029999999999996696
5,25,no_signature,SPHINCS+-SHA2-128s-simple,0.005900000000000016
5,26,no_signature,SPHINCS+-SHA2-128s-simple,0.0010999999999999899
5,27,no_signature,SPHINCS+-SHA2-128s-simple,0.0037000000000000366
5,28,no_signature,SPHINCS+-SHA2-128s-simple,0.0013999999999999568
5,29,no_signature,SPHINCS+-SHA2-128s-simple,0.0121
5,30,no_signature,SPHINCS+-SHA2-128s-simple,0.0014999999999999458
