run,round,reference_scheme,scheme,abs_diff
1,1,no_signature,ML-DSA-44,0.0
1,2,no_signature,ML-DSA-44,0.030999999999999972
1,3,no_signature,ML-DSA-44,0.0030999999999999917
1,4,no_signature,ML-DSA-44,0.0011999999999999789
1,5,no_signature,ML-DSA-44,0.006199999999999983
1,6,no_signature,ML-DSA-44,0.0030999999999999917
1,7,no_signature,ML-DSA-44,0.018199999999999994
1,8,no_signature,ML-DSA-44,0.00660000000000005
1,9,no_signature,ML-DSA-44,0.008599999999999941
1,10,no_signature,ML-DSA-44,0.0044000000000000705
1,11,no_signature,ML-DSA-44,0.008199999999999985
1,12,no_signature,ML-DSA-44,0.0014000000000000679
1,13,no_signature,ML-DSA-44,0.0044000000000000705
1,14,no_signature,ML-DSA-44,0.016100000000000003
1,15,no_signature,ML-DSA-44,0.00019999999999997797
1,16,no_signature,ML-DSA-44,0.0045000000000000595
1,17,no_signature,ML-DSA-44,0.009699999999999931
1,18,no_signature,ML-DSA-44,0.008099999999999996
1,19,no_signature,ML-DSA-44,0.0010000000000000009
1,20,no_signature,ML-DSA-44,0.0005999999999999339
1,21,no_signature,ML-DSA-44,0.0010999999999999899
1,22,no_signature,ML-DSA-44,0.0027000000000000357
1,23,no_signature,ML-DSA-44,0.0010000000000000009
1,24,no_signature,ML-DSA-44,0.0014000000000000679
1,25,no_signature,ML-DSA-44,0.00029999999999996696
1,26,no_signature,ML-DSA-44,0.001100000000000101
1,27,no_signature,ML-DSA-44,0.0017000000000000348
1,28,no_signature,ML-DSA-44,0.0044999999999999485
1,29,no_signature,ML-DSA-44,0.0006000000000000449
1,30,no_signature,ML-DSA-44,0.0013999999999999568
2,0,no_signature,ML-DSA-44,0.0
2,1,no_signature,ML-DSA-44,0.0
2,2,no_signature,ML-DSA-44,0.032399999999999984
2,3,no_signature,ML-DSA-44,0.0007000000000000339
2,4,no_signature,ML-DSA-44,0.0038000000000000256
2,5,no_signature,ML-DSA-44,0.007299999999999973
2,6,no_signature,ML-DSA-44,0.009500000000000064
2,7,no_signature,ML-DSA-44,0.006099999999999994
2,8,no_signature,ML-DSA-44,0.0010000000000000009
2,9,no_signature,ML-DSA-44,0.0031999999999999806
2,10,no_signature,ML-DSA-44,0.0011999999999999789
2,11,no_signature,ML-DSA-44,0.0013999999999999568
2,12,no_signature,ML-DSA-44,0.006599999999999939
2,13,no_signature,ML-DSA-44,0.0017000000000000348
2,14,no_signature,ML-DSA-44,0.0047000000000000375
2,15,no_signature,ML-DSA-44,0.0014000000000000679
2,16,no_signature,ML-DSA-44,0.00029999999999996696
2,17,no_signature,ML-DSA-44,0.0011999999999999789
2,18,no_signature,ML-DSA-44,0.0008999999999999009
2,19,no_signature,ML-DSA-44,0.005700000000000038
2,20,no_signature,ML-DSA-44,0.0004999999999999449
2,21,no_signature,ML-DSA-44,0.0034999999999999476
2,22,no_signature,ML-DSA-44,0.0046000000000000485
2,23,no_signature,ML-DSA-44,0.0043999999999999595
2,24,no_signature,ML-DSA-44,0.0040999999999999925
2,25,no_signature,ML-DSA-44,0.0015000000000000568
2,26,no_signature,ML-DSA-44,0.0010999999999999899
2,27,no_signature,ML-DSA-44,0.005700000000000038
2,28,no_signature,ML-DSA-44,0.0038000000000000256
2,29,no_signature,ML-DSA-44,9.999999999998899e-05
2,30,no_signature,ML-DSA-44,0.005800000000000027
3,0,no_signature,ML-DSA-44,0.0
3,1,no_signature,ML-DSA-44,0.0
3,2,no_signature,ML-DSA-44,0.005199999999999982
3,3,no_signature,ML-DSA-44,0.0050000000000000044
3,4,no_signature,ML-DSA-44,0.0008000000000000229
3,5,no_signature,ML-DSA-44,0.0007000000000000339
3,6,no_signature,ML-DSA-44,0.0040000000000000036
3,7,no_signature,ML-DSA-44,0.008000000000000007
3,8,no_signature,ML-DSA-44,0.0017000000000000348
3,9,no_signature,ML-DSA-44,0.0050000000000000044
3,10,no_signature,ML-DSA-44,0.008299999999999974
3,11,no_signature,ML-DSA-44,0.00019999999999997797
3,12,no_signature,ML-DSA-44,0.0017000000000000348
