run,round,reference_scheme,scheme,max_abs_diff
2,12,no_signature,ML-DSA-65,0.015371764239411778
2,12,no_signature,ML-DSA-87,0.031136742272315998
2,12,no_signature,RSA-2048,0.020337612246172143
2,12,no_signature,SPHINCS+-SHA2-128s-simple,0.04158100181113411
2,13,no_signature,ECDSA-256,0.010461808012697249
2,13,no_signature,Falcon-padded-512,0.029077369303177725
2,13,no_signature,ML-DSA-44,0.018804697063974585
2,13,no_signature,ML-DSA-65,0.012930321307799364
2,13,no_signature,ML-DSA-87,0.031928136920967076
2,13,no_signature,RSA-2048,0.01434640922009367
2,13,no_signature,SPHINCS+-SHA2-128s-simple,0.03180699607434745
2,14,no_signature,ECDSA-256,0.013075389515477598
2,14,no_signature,Falcon-padded-512,0.02262450090517254
2,14,no_signature,ML-DSA-44,0.012568757699701338
2,14,no_signature,ML-DSA-65,0.02636800013696805
2,14,no_signature,ML-DSA-87,0.021776462039246658
2,14,no_signature,RSA-2048,0.024139278779585882
2,14,no_signature,SPHINCS+-SHA2-128s-simple,0.029098620120519225
2,15,no_signature,ECDSA-256,0.012183095581424941
2,15,no_signature,Falcon-padded-512,0.012349359393595827
2,15,no_signature,ML-DSA-44,0.014740090591077282
2,15,no_signature,ML-DSA-65,0.014822742904717967
2,15,no_signature,ML-DSA-87,0.026645579538977615
2,15,no_signature,RSA-2048,0.021734108737768043
2,15,no_signature,SPHINCS+-SHA2-128s-simple,0.013394629195951469
2,16,no_signature,ECDSA-256,0.008589650566775964
2,16,no_signature,Falcon-padded-512,0.018741236541408246
2,16,no_signature,ML-DSA-44,0.0246282033146189
2,16,no_signature,ML-DSA-65,0.019435449970511165
2,16,no_signature,ML-DSA-87,0.02639274027781735
2,16,no_signature,RSA-2048,0.010555086365808708
2,16,no_signature,SPHINCS+-SHA2-128s-simple,0.017746762155343876
2,17,no_signature,ECDSA-256,0.007287562250519741
2,17,no_signature,Falcon-padded-512,0.013619330899117488
2,17,no_signature,ML-DSA-44,0.01751563727808081
2,17,no_signature,ML-DSA-65,0.02217578315458746
2,17,no_signature,ML-DSA-87,0.0263465803723556
2,17,no_signature,RSA-2048,0.012676263876711613
2,17,no_signature,SPHINCS+-SHA2-128s-simple,0.017284460365772247
2,18,no_signature,ECDSA-256,0.015215932085110406
2,18,no_signature,Falcon-padded-512,0.006781221923831904
2,18,no_signature,ML-DSA-44,0.0067113732068112
2,18,no_signature,ML-DSA-65,0.018720606913248616
2,18,no_signature,ML-DSA-87,0.014315179004646295
